timestamp_s,dispatch_mw
890,23.5962
891,23.5969
892,23.5976
893,23.5981
894,23.5986
895,23.599
896,23.5994
897,23.5997
898,23.5998
899,23.6
900,23.6
901,23.6
902,23.5998
903,23.5997
904,23.5994
905,23.599
906,23.5986
907,23.5981
908,23.5976
909,23.5969
910,23.5962
911,23.5954
912,23.5945
913,23.5936
914,23.5925
915,23.5914
916,23.5903
917,23.589
918,23.5877
919,23.5863
920,23.5848
921,23.5832
922,23.5816
923,23.5799
924,23.5781
925,23.5762
926,23.5743
927,23.5722
928,23.5702
929,23.568
930,23.5657
931,23.5634
932,23.561
933,23.5585
934,23.556
935,23.5534
936,23.5507
937,23.5479
938,23.545
939,23.5421
940,23.5391
941,23.536
942,23.5329
943,23.5296
944,23.5263
945,23.5229
946,23.5195
947,23.5159
948,23.5123
949,23.5086
950,23.5049
951,23.501
952,23.4971
953,23.4931
954,23.489
955,23.4849
956,23.4807
957,23.4764
958,23.472
959,23.4676
960,23.463
961,23.4584
962,23.4538
963,23.449
964,23.4442
965,23.4393
966,23.4343
967,23.4293
968,23.4241
969,23.4189
970,23.4137
971,23.4083
972,23.4029
973,23.3974
974,23.3918
975,23.3861
976,23.3804
977,23.3746
978,23.3687
979,23.3627
980,23.3567
981,23.3506
982,23.3444
983,23.3381
984,23.3318
985,23.3254
986,23.3189
987,23.3123
988,23.3057
989,23.299
990,23.2922
991,23.2853
992,23.2784
993,23.2714
994,23.2643
995,23.2571
996,23.2499
997,23.2426
998,23.2352
999,23.2277
1000,23.2202
1001,23.2126
1002,23.2049
1003,23.1971
1004,23.1893
1005,23.1814
1006,23.1734
1007,23.1653
1008,23.1572
1009,23.149
1010,23.1407
1011,23.1323
1012,23.1239
1013,23.1154
1014,23.1068
1015,23.0981
1016,23.0894
1017,23.0806
1018,23.0717
1019,23.0627
1020,23.0537
1021,23.0446
1022,23.0354
1023,23.0261
1024,23.0168
1025,23.0074
1026,22.9979
1027,22.9884
1028,22.9787
1029,22.969
1030,22.9593
1031,22.9494
1032,22.9395
1033,22.9295
1034,22.9194
1035,22.9092
1036,22.899
1037,22.8887
1038,22.8784
1039,22.8679
1040,22.8574
1041,22.8468
1042,22.8361
1043,22.8254
1044,22.8146
1045,22.8037
1046,22.7927
1047,22.7817
1048,22.7706
1049,22.7594
1050,22.7481
1051,22.7368
1052,22.7254
1053,22.7139
1054,22.7024
1055,22.6908
1056,22.6791
1057,22.6673
1058,22.6554
1059,22.6435
1060,22.6315
1061,22.6195
1062,22.6073
1063,22.5951
1064,22.5828
1065,22.5705
1066,22.5581
1067,22.5456
1068,22.533
1069,22.5203
1070,22.5076
1071,22.4948
1072,22.482
1073,22.469
1074,22.456
1075,22.4429
1076,22.4298
1077,22.4165
1078,22.4032
1079,22.3899
1080,22.3764
1081,22.3629
1082,22.3493
1083,22.3356
1084,22.3219
1085,22.3081
1086,22.2942
1087,22.2803
1088,22.2662
1089,22.2521
1090,22.238
1091,22.2237
1092,22.2094
1093,22.195
1094,22.1806
1095,22.166
1096,22.1514
1097,22.1368
1098,22.122
1099,22.1072
1100,22.0923
1101,22.0774
1102,22.0623
1103,22.0472
1104,22.032
1105,22.0168
1106,22.0015
1107,21.9861
1108,21.9706
1109,21.9551
1110,21.9395
1111,21.9238
1112,21.9081
1113,21.8923
1114,21.8764
1115,21.8604
1116,21.8444
1117,21.8283
1118,21.8121
1119,21.7959
1120,21.7796
1121,21.7632
1122,21.7468
1123,21.7302
1124,21.7137
1125,21.697
1126,21.6803
1127,21.6635
1128,21.6466
1129,21.6296
1130,21.6126
1131,21.5955
1132,21.5784
1133,21.5612
1134,21.5439
1135,21.5265
1136,21.5091
1137,21.4916
1138,21.474
1139,21.4563
1140,21.4386
1141,21.4209
1142,21.403
1143,21.3851
1144,21.3671
1145,21.349
1146,21.3309
1147,21.3127
1148,21.2944
1149,21.2761
1150,21.2577
1151,21.2392
1152,21.2207
1153,21.2021
1154,21.1834
1155,21.1646
1156,21.1458
1157,21.1269
1158,21.108
1159,21.0889
1160,21.0699
1161,21.0507
1162,21.0315
1163,21.0122
1164,20.9928
1165,20.9734
1166,20.9539
1167,20.9343
1168,20.9146
1169,20.8949
1170,20.8752
1171,20.8553
1172,20.8354
1173,20.8154
1174,20.7954
1175,20.7753
1176,20.7551
1177,20.7348
1178,20.7145
1179,20.6941
1180,20.6737
1181,20.6532
1182,20.6326
1183,20.6119
1184,20.5912
1185,20.5704
1186,20.5496
1187,20.5287
1188,20.5077
1189,20.4866
1190,20.4655
1191,20.4443
1192,20.4231
1193,20.4017
1194,20.3803
1195,20.3589
1196,20.3374
1197,20.3158
1198,20.2941
1199,20.2724
1200,20.2506
1201,20.2288
1202,20.2069
1203,20.1849
1204,20.1628
1205,20.1407
1206,20.1186
1207,20.0963
1208,20.074
1209,20.0516
1210,20.0292
1211,20.0067
1212,19.9841
1213,19.9615
1214,19.9388
1215,19.916
1216,19.8932
1217,19.8703
1218,19.8473
1219,19.8243
1220,19.8012
1221,19.778
1222,19.7548
1223,19.7315
1224,19.7082
1225,19.6848
1226,19.6613
1227,19.6378
1228,19.6142
1229,19.5905
1230,19.5668
1231,19.543
1232,19.5191
1233,19.4952
1234,19.4712
1235,19.4471
1236,19.423
1237,19.3989
1238,19.3746
1239,19.3503
1240,19.3259
1241,19.3015
1242,19.277
1243,19.2525
1244,19.2278
1245,19.2032
1246,19.1784
1247,19.1536
1248,19.1287
1249,19.1038
1250,19.0788
1251,19.0537
1252,19.0286
1253,19.0034
1254,18.9782
1255,18.9529
1256,18.9275
1257,18.9021
1258,18.8766
1259,18.851
1260,18.8254
1261,18.7997
1262,18.774
1263,18.7482
1264,18.7223
1265,18.6964
1266,18.6704
1267,18.6444
1268,18.6183
1269,18.5921
1270,18.5659
1271,18.5396
1272,18.5132
1273,18.4868
1274,18.4604
1275,18.4338
1276,18.4072
1277,18.3806
1278,18.3539
1279,18.3271
1280,18.3003
1281,18.2734
1282,18.2464
1283,18.2194
1284,18.1923
1285,18.1652
1286,18.138
1287,18.1108
1288,18.0834
1289,18.0561
1290,18.0286
1291,18.0012
1292,17.9736
1293,17.946
1294,17.9183
1295,17.8906
1296,17.8628
1297,17.835
1298,17.8071
1299,17.7791
1300,17.7511
1301,17.723
1302,17.6949
1303,17.6667
1304,17.6385
1305,17.6101
1306,17.5818
1307,17.5534
1308,17.5249
1309,17.4963
1310,17.4677
1311,17.4391
1312,17.4104
1313,17.3816
1314,17.3528
1315,17.3239
1316,17.295
1317,17.266
1318,17.2369
1319,17.2078
1320,17.1786
1321,17.1494
1322,17.1201
1323,17.0908
1324,17.0614
1325,17.0319
1326,17.0024
1327,16.9729
1328,16.9432
1329,16.9136
1330,16.8838
1331,16.8541
1332,16.8242
1333,16.7943
1334,16.7644
1335,16.7344
1336,16.7043
1337,16.6742
1338,16.644
1339,16.6138
1340,16.5835
1341,16.5532
1342,16.5228
1343,16.4923
1344,16.4618
1345,16.4313
1346,16.4007
1347,16.37
1348,16.3393
1349,16.3085
1350,16.2777
1351,16.2468
1352,16.2159
1353,16.1849
1354,16.1538
1355,16.1227
1356,16.0916
1357,16.0604
1358,16.0291
1359,15.9978
1360,15.9665
1361,15.935
1362,15.9036
1363,15.8721
1364,15.8405
1365,15.8089
1366,15.7772
1367,15.7455
1368,15.7137
1369,15.6818
1370,15.65
1371,15.618
1372,15.586
1373,15.554
1374,15.5219
1375,15.4898
1376,15.4576
1377,15.4253
1378,15.393
1379,15.3607
1380,15.3283
1381,15.2958
1382,15.2633
1383,15.2308
1384,15.1982
1385,15.1655
1386,15.1328
1387,15.1
1388,15.0672
1389,15.0344
1390,15.0015
1391,14.9685
1392,14.9355
1393,14.9025
1394,14.8694
1395,14.8362
1396,14.803
1397,14.7697
1398,14.7364
1399,14.7031
1400,14.6697
1401,14.6362
1402,14.6027
1403,14.5692
1404,14.5356
1405,14.502
1406,14.4683
1407,14.4345
1408,14.4007
1409,14.3669
1410,14.333
1411,14.2991
1412,14.2651
1413,14.2311
1414,14.197
1415,14.1629
1416,14.1287
1417,14.0945
1418,14.0602
1419,14.0259
1420,13.9915
1421,13.9571
1422,13.9227
1423,13.8882
1424,13.8536
1425,13.819
1426,13.7844
1427,13.7497
1428,13.715
1429,13.6802
1430,13.6454
1431,13.6105
1432,13.5756
1433,13.5406
1434,13.5056
1435,13.4706
1436,13.4355
1437,13.4003
1438,13.3651
1439,13.3299
1440,13.2946
1441,13.2593
1442,13.2239
1443,13.1885
1444,13.1531
1445,13.1176
1446,13.082
1447,13.0464
1448,13.0108
1449,12.9751
1450,12.9394
1451,12.9036
1452,12.8678
1453,12.832
1454,12.7961
1455,12.7602
1456,12.7242
1457,12.6882
1458,12.6521
1459,12.616
1460,12.5798
1461,12.5436
1462,12.5074
1463,12.4711
1464,12.4348
1465,12.3984
1466,12.362
1467,12.3256
1468,12.2891
1469,12.2525
1470,12.216
1471,12.1794
1472,12.1427
1473,12.106
1474,12.0693
1475,12.0325
1476,11.9957
1477,11.9588
1478,11.9219
1479,11.885
1480,11.848
1481,11.811
1482,11.7739
1483,11.7368
1484,11.6996
1485,11.6625
1486,11.6252
1487,11.588
1488,11.5507
1489,11.5133
1490,11.476
1491,11.4385
1492,11.4011
1493,11.3636
1494,11.326
1495,11.2885
1496,11.2508
1497,11.2132
1498,11.1755
1499,11.1378
1500,11.1
1501,11.0622
1502,11.0243
1503,10.9865
1504,10.9485
1505,10.9106
1506,10.8726
1507,10.8346
1508,10.7965
1509,10.7584
1510,10.7202
1511,10.6821
1512,10.6438
1513,10.6056
1514,10.5673
1515,10.529
1516,10.4906
1517,10.4522
1518,10.4138
1519,10.3753
1520,10.3368
1521,10.2982
1522,10.2597
1523,10.2211
1524,10.1824
1525,10.1437
1526,10.105
1527,10.0662
1528,10.0274
1529,9.9886
1530,9.9498
1531,9.9109
1532,9.8719
1533,9.833
1534,9.794
1535,9.7549
1536,9.7159
1537,9.6768
1538,9.6376
1539,9.5985
1540,9.5593
1541,9.52
1542,9.4808
1543,9.4415
1544,9.4021
1545,9.3628
1546,9.3234
1547,9.2839
1548,9.2445
1549,9.205
1550,9.1655
1551,9.1259
1552,9.0863
1553,9.0467
1554,9.007
1555,8.9673
1556,8.9276
1557,8.8879
1558,8.8481
1559,8.8083
1560,8.7684
1561,8.7285
1562,8.6886
1563,8.6487
1564,8.6087
1565,8.5687
1566,8.5287
1567,8.4886
1568,8.4485
1569,8.4084
1570,8.3683
1571,8.3281
1572,8.2879
1573,8.2477
1574,8.2074
1575,8.1671
1576,8.1268
1577,8.0864
1578,8.046
1579,8.0056
1580,7.9652
1581,7.9247
1582,7.8842
1583,7.8437
1584,7.8031
1585,7.7625
1586,7.7219
1587,7.6813
1588,7.6406
1589,7.5999
1590,7.5592
1591,7.5184
1592,7.4777
1593,7.4369
1594,7.396
1595,7.3552
1596,7.3143
1597,7.2734
1598,7.2325
1599,7.1915
1600,7.1505
1601,7.1095
1602,7.0684
1603,7.0274
1604,6.9863
1605,6.9452
1606,6.904
1607,6.8629
1608,6.8217
1609,6.7804
1610,6.7392
1611,6.6979
1612,6.6566
1613,6.6153
1614,6.574
1615,6.5326
1616,6.4912
1617,6.4498
1618,6.4084
1619,6.3669
1620,6.3254
1621,6.2839
1622,6.2424
1623,6.2008
1624,6.1592
1625,6.1176
1626,6.076
1627,6.0344
1628,5.9927
1629,5.951
1630,5.9093
1631,5.8676
1632,5.8258
1633,5.784
1634,5.7422
1635,5.7004
1636,5.6585
1637,5.6167
1638,5.5748
1639,5.5329
1640,5.4909
1641,5.449
1642,5.407
1643,5.365
1644,5.323
1645,5.281
1646,5.2389
1647,5.1968
1648,5.1547
1649,5.1126
1650,5.0705
1651,5.0283
1652,4.9861
1653,4.9439
1654,4.9017
1655,4.8595
1656,4.8172
1657,4.775
1658,4.7327
1659,4.6904
1660,4.648
1661,4.6057
1662,4.5633
1663,4.521
1664,4.4786
1665,4.4361
1666,4.3937
1667,4.3512
1668,4.3088
1669,4.2663
1670,4.2238
1671,4.1813
1672,4.1387
1673,4.0962
1674,4.0536
1675,4.011
1676,3.9684
1677,3.9258
1678,3.8831
1679,3.8405
1680,3.7978
1681,3.7551
1682,3.7124
1683,3.6697
1684,3.6269
1685,3.5842
1686,3.5414
1687,3.4987
1688,3.4559
1689,3.413
1690,3.3702
1691,3.3274
1692,3.2845
1693,3.2417
1694,3.1988
1695,3.1559
1696,3.113
1697,3.0701
1698,3.0271
1699,2.9842
1700,2.9412
1701,2.8982
1702,2.8552
1703,2.8122
1704,2.7692
1705,2.7262
1706,2.6831
1707,2.6401
1708,2.597
1709,2.554
1710,2.5109
1711,2.4678
1712,2.4246
1713,2.3815
1714,2.3384
1715,2.2952
1716,2.2521
1717,2.2089
1718,2.1657
1719,2.1225
1720,2.0793
1721,2.0361
1722,1.9929
1723,1.9497
1724,1.9064
1725,1.8632
1726,1.8199
1727,1.7766
1728,1.7333
1729,1.69
1730,1.6467
1731,1.6034
1732,1.5601
1733,1.5168
1734,1.4734
1735,1.4301
1736,1.3867
1737,1.3434
1738,1.3
1739,1.2566
1740,1.2132
1741,1.1698
1742,1.1264
1743,1.083
1744,1.0396
1745,0.9961
1746,0.9527
1747,0.9093
1748,0.8658
1749,0.8224
1750,0.7789
1751,0.7354
1752,0.6919
1753,0.6485
1754,0.605
1755,0.5615
1756,0.518
1757,0.4745
1758,0.431
1759,0.3874
1760,0.3439
1761,0.3004
1762,0.2568
1763,0.2133
1764,0.1698
1765,0.1262
1766,0.0827
1767,0.0391
1768,-0.0045
1769,-0.048
1770,-0.0916
1771,-0.1352
1772,-0.1788
1773,-0.2223
1774,-0.2659
1775,-0.3095
1776,-0.3531
1777,-0.3967
1778,-0.4403
1779,-0.4839
1780,-0.5275
1781,-0.5711
1782,-0.6147
1783,-0.6583
1784,-0.702
1785,-0.7456
1786,-0.7892
1787,-0.8328
1788,-0.8764
1789,-0.9201
1790,-0.9637
1791,-1.0073
1792,-1.0509
1793,-1.0946
1794,-1.1382
1795,-1.1818
1796,-1.2255
1797,-1.2691
1798,-1.3127
1799,-1.3564
1800,-1.4
1801,-1.4436
1802,-1.4873
1803,-1.5309
1804,-1.5745
1805,-1.6182
1806,-1.6618
1807,-1.7054
1808,-1.7491
1809,-1.7927
1810,-1.8363
1811,-1.8799
1812,-1.9236
1813,-1.9672
1814,-2.0108
1815,-2.0544
1816,-2.098
1817,-2.1417
1818,-2.1853
1819,-2.2289
1820,-2.2725
1821,-2.3161
1822,-2.3597
1823,-2.4033
1824,-2.4469
1825,-2.4905
1826,-2.5341
1827,-2.5777
1828,-2.6212
1829,-2.6648
1830,-2.7084
1831,-2.752
1832,-2.7955
1833,-2.8391
1834,-2.8827
1835,-2.9262
1836,-2.9698
1837,-3.0133
1838,-3.0568
1839,-3.1004
1840,-3.1439
1841,-3.1874
1842,-3.231
1843,-3.2745
1844,-3.318
1845,-3.3615
1846,-3.405
1847,-3.4485
1848,-3.4919
1849,-3.5354
1850,-3.5789
1851,-3.6224
1852,-3.6658
1853,-3.7093
1854,-3.7527
1855,-3.7961
1856,-3.8396
1857,-3.883
1858,-3.9264
1859,-3.9698
1860,-4.0132
1861,-4.0566
1862,-4.1
1863,-4.1434
1864,-4.1867
1865,-4.2301
1866,-4.2734
1867,-4.3168
1868,-4.3601
1869,-4.4034
1870,-4.4467
1871,-4.49
1872,-4.5333
1873,-4.5766
1874,-4.6199
1875,-4.6632
1876,-4.7064
1877,-4.7497
1878,-4.7929
1879,-4.8361
1880,-4.8793
